company_id,company_name,location,department,about_us,rating,awards,contact,email,website
5737,Flexsin Technologies Pvt Ltd,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Flexsin Technologies Pvt Ltd,3,Best Company in field of IT-Software / Software Services,2221043658,FlexsinTechnologiesPvtLtd.gmail.com,FlexsinTechnologiesPvtLtd.com
5738,PP International School,"Delhi , Delhi",Education / Teaching / Training,we are PP International School,5,Best Company in field of Education / Teaching / Training,8970731231,PPInternationalSchool.gmail.com,PPInternationalSchool.com
5739,OSSCube Solutions Pvt Ltd,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are OSSCube Solutions Pvt Ltd,4,Best Company in field of IT-Software / Software Services,7257195627,OSSCubeSolutionsPvtLtd.gmail.com,OSSCubeSolutionsPvtLtd.com
5740,Atechnocrat Web Solutions Pvt. Ltd.,"Delhi , Delhi",IT-Software / Software Services,we are Atechnocrat Web Solutions Pvt. Ltd.,5,Best Company in field of IT-Software / Software Services,4770337519,AtechnocratWebSolutionsPvt.Ltd..gmail.com,AtechnocratWebSolutionsPvt.Ltd..com
5741,Infibeam Inc,"Delhi , Ahmedabad",Banking / Financial Services / Broking,we are Infibeam Inc,3,Best Company in field of Banking / Financial Services / Broking,5676237322,InfibeamInc.gmail.com,InfibeamInc.com
5742,Web Decorum India,"Gurgaon , Gurgaon",IT-Software / Software Services,we are Web Decorum India,1,Best Company in field of IT-Software / Software Services,5680814528,WebDecorumIndia.gmail.com,WebDecorumIndia.com
5743,Logicsoft International Private Limited?,"Delhi , Delhi",IT-Software / Software Services,we are Logicsoft International Private Limited?,2,Best Company in field of IT-Software / Software Services,6470996545,LogicsoftInternationalPrivateLimited?.gmail.com,LogicsoftInternationalPrivateLimited?.com
5744,esficace,Delhi,IT-Software / Software Services,we are esficace,4,Best Company in field of IT-Software / Software Services,4019109771,esficace.gmail.com,esficace.com
5745,premastrologer,"Delhi , Delhi",Other,we are premastrologer,5,Best Company in field of Other,2644929251,premastrologer.gmail.com,premastrologer.com
5746,Php Expert Group Pvt. Ltd.,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Php Expert Group Pvt. Ltd.,1,Best Company in field of IT-Software / Software Services,5547534589,PhpExpertGroupPvt.Ltd..gmail.com,PhpExpertGroupPvt.Ltd..com
5747,TRIDINDIA IT TRANSLATION SERVICES PVT. LTD,"Delhi , Delhi/NCR",IT-Software / Software Services,we are TRIDINDIA IT TRANSLATION SERVICES PVT. LTD,4,Best Company in field of IT-Software / Software Services,7424076355,TRIDINDIAITTRANSLATIONSERVICESPVT.LTD.gmail.com,TRIDINDIAITTRANSLATIONSERVICESPVT.LTD.com
5748,Meltdata Business Solutions,Delhi,KPO / Research / Analytics,we are Meltdata Business Solutions,5,Best Company in field of KPO / Research / Analytics,1950466757,MeltdataBusinessSolutions.gmail.com,MeltdataBusinessSolutions.com
5749,Stryker Corporation,Gurgaon,IT-Software / Software Services,we are Stryker Corporation,2,Best Company in field of IT-Software / Software Services,1462810722,StrykerCorporation.gmail.com,StrykerCorporation.com
5750,surpluss,Delhi,Advertising / PR / MR / Event Management,we are surpluss,3,Best Company in field of Advertising / PR / MR / Event Management,1402898573,surpluss.gmail.com,surpluss.com
5751,Veom Infotech Private Limited,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Veom Infotech Private Limited,3,Best Company in field of IT-Software / Software Services,6050735546,VeomInfotechPrivateLimited.gmail.com,VeomInfotechPrivateLimited.com
5752,HelpAge India,Delhi,NGO / Social Services / Regulators / Industry Associations,we are HelpAge India,5,Best Company in field of NGO / Social Services / Regulators / Industry Associations,7781699538,HelpAgeIndia.gmail.com,HelpAgeIndia.com
5753,Sepal Technologies Pvt. Ltd.,Delhi,IT-Software / Software Services,we are Sepal Technologies Pvt. Ltd.,4,Best Company in field of IT-Software / Software Services,2974195926,SepalTechnologiesPvt.Ltd..gmail.com,SepalTechnologiesPvt.Ltd..com
5754,SKIL Travel,"Bengaluru/Bangalore , Bengaluru / Bangalore , Chennai , Delhi/NCR , Mumbai , Pune",Banking / Financial Services / Broking,we are SKIL Travel,4,Best Company in field of Banking / Financial Services / Broking,1275415124,SKILTravel.gmail.com,SKILTravel.com
5755,Wittybrains Software Technologies Pvt. Ltd,"Delhi , Delhi",IT-Software / Software Services,we are Wittybrains Software Technologies Pvt. Ltd,5,Best Company in field of IT-Software / Software Services,4164211133,WittybrainsSoftwareTechnologiesPvt.Ltd.gmail.com,WittybrainsSoftwareTechnologiesPvt.Ltd.com
5756,JD Group Limited.,"Noida , Delhi , Noida/Greater Noida , Other City(s) in Jammu & Kashmir , Ranchi , Lucknow",IT-Software / Software Services,we are JD Group Limited.,1,Best Company in field of IT-Software / Software Services,8080232481,JDGroupLimited..gmail.com,JDGroupLimited..com
5757,BLUE DIGITAL MEDIA PVT LTD,"Noida , Noida/Greater Noida",Oil and Gas / Energy / Power / Infrastructure,we are BLUE DIGITAL MEDIA PVT LTD,2,Best Company in field of Oil and Gas / Energy / Power / Infrastructure,9755268279,BLUEDIGITALMEDIAPVTLTD.gmail.com,BLUEDIGITALMEDIAPVTLTD.com
5758,WEBDUNIA.COM (INDIA) PVT. LTD.,"Bengaluru/Bangalore , Bengaluru / Bangalore , Chennai , Delhi , Hyderabad/Secunderabad",Banking / Financial Services / Broking,we are WEBDUNIA.COM (INDIA) PVT. LTD.,4,Best Company in field of Banking / Financial Services / Broking,3032342938,WEBDUNIA.COM(INDIA)PVT.LTD..gmail.com,WEBDUNIA.COM(INDIA)PVT.LTD..com
5759,Two55am Studio Pvt Ltd,"Gurgaon , Gurgaon",IT-Software / Software Services,we are Two55am Studio Pvt Ltd,2,Best Company in field of IT-Software / Software Services,2151660018,Two55amStudioPvtLtd.gmail.com,Two55amStudioPvtLtd.com
5760,TechStreet Solutions Pvt. Ltd.,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are TechStreet Solutions Pvt. Ltd.,1,Best Company in field of IT-Software / Software Services,6609593488,TechStreetSolutionsPvt.Ltd..gmail.com,TechStreetSolutionsPvt.Ltd..com
5761,Ved Solution,"Gurgaon , Gurgaon",IT-Software / Software Services,we are Ved Solution,1,Best Company in field of IT-Software / Software Services,7446326031,VedSolution.gmail.com,VedSolution.com
5762,PREMASTROLOGER,"Delhi , Chandigarh , Delhi , Chandigarh",Other,we are PREMASTROLOGER,5,Best Company in field of Other,8778378444,PREMASTROLOGER.gmail.com,PREMASTROLOGER.com
5763,WWW BMINDS TECHNOLOGIES PVT. LTD.,"Patna , Kanpur , Delhi , Lucknow",IT-Software / Software Services,we are WWW BMINDS TECHNOLOGIES PVT. LTD.,5,Best Company in field of IT-Software / Software Services,2077077213,WWWBMINDSTECHNOLOGIESPVT.LTD..gmail.com,WWWBMINDSTECHNOLOGIESPVT.LTD..com
5764,NextGen Telesolutions Pvt. Ltd.,Noida,IT-Software / Software Services,we are NextGen Telesolutions Pvt. Ltd.,5,Best Company in field of IT-Software / Software Services,6376003388,NextGenTelesolutionsPvt.Ltd..gmail.com,NextGenTelesolutionsPvt.Ltd..com
5765,Global Institute of Intellectual Property,"Delhi , Delhi",Other,we are Global Institute of Intellectual Property,5,Best Company in field of Other,1904696601,GlobalInstituteofIntellectualProperty.gmail.com,GlobalInstituteofIntellectualProperty.com
5766,Impressico Business Solutions Pvt. Ltd,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Impressico Business Solutions Pvt. Ltd,3,Best Company in field of IT-Software / Software Services,6413294489,ImpressicoBusinessSolutionsPvt.Ltd.gmail.com,ImpressicoBusinessSolutionsPvt.Ltd.com
5767,Webo Services,"Delhi , Delhi",IT-Software / Software Services,we are Webo Services,2,Best Company in field of IT-Software / Software Services,4644399771,WeboServices.gmail.com,WeboServices.com
5768,YNG Media,"Delhi , Delhi",Advertising / PR / MR / Event Management,we are YNG Media,2,Best Company in field of Advertising / PR / MR / Event Management,5280621848,YNGMedia.gmail.com,YNGMedia.com
5769,Jinni Soft,Noida,IT-Software / Software Services,we are Jinni Soft,1,Best Company in field of IT-Software / Software Services,8241977706,JinniSoft.gmail.com,JinniSoft.com
5770,Packaging Legends,"Delhi , Delhi",FMCG / Foods / Beverage,we are Packaging Legends,2,Best Company in field of FMCG / Foods / Beverage,7453011024,PackagingLegends.gmail.com,PackagingLegends.com
5771,BT e-Serv (India) Private Limited,Gurgaon,IT-Software / Software Services,we are BT e-Serv (India) Private Limited,2,Best Company in field of IT-Software / Software Services,1743609532,BTe-Serv(India)PrivateLimited.gmail.com,BTe-Serv(India)PrivateLimited.com
5772,SPA Systems Pvt. Ltd.,Ghaziabad,IT-Software / Software Services,we are SPA Systems Pvt. Ltd.,1,Best Company in field of IT-Software / Software Services,7320755687,SPASystemsPvt.Ltd..gmail.com,SPASystemsPvt.Ltd..com
5773,CWS Technology,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are CWS Technology,3,Best Company in field of IT-Software / Software Services,5409132640,CWSTechnology.gmail.com,CWSTechnology.com
5774,B.L. International,"Delhi , Delhi",Textiles / Garments / Accessories,we are B.L. International,4,Best Company in field of Textiles / Garments / Accessories,2238260252,B.L.International.gmail.com,B.L.International.com
5775,Efextra,"Noida , noida",IT-Software / Software Services,we are Efextra,2,Best Company in field of IT-Software / Software Services,7850296285,Efextra.gmail.com,Efextra.com
5776,STUDIO BRAHMA PVT. LTD.,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are STUDIO BRAHMA PVT. LTD.,4,Best Company in field of IT-Software / Software Services,6636521818,STUDIOBRAHMAPVT.LTD..gmail.com,STUDIOBRAHMAPVT.LTD..com
5777,Webfries,"Gurgaon , Gurgaon",IT-Software / Software Services,we are Webfries,1,Best Company in field of IT-Software / Software Services,7068849292,Webfries.gmail.com,Webfries.com
5778,Kaunsa .com,"Noida , Noida/Greater Noida",Banking / Financial Services / Broking,we are Kaunsa .com,2,Best Company in field of Banking / Financial Services / Broking,7565510532,Kaunsa.com.gmail.com,Kaunsa.com.com
5779,RBS India Development Centre (P) Ltd.,"Gurgaon , Gurgaon , Haryana , India",Banking / Financial Services / Broking,we are RBS India Development Centre (P) Ltd.,1,Best Company in field of Banking / Financial Services / Broking,7113016031,RBSIndiaDevelopmentCentre(P)Ltd..gmail.com,RBSIndiaDevelopmentCentre(P)Ltd..com
5780,Style Spa Furniture Ltd,"Chennai , Delhi , Mumbai , Kolkata",Banking / Financial Services / Broking,we are Style Spa Furniture Ltd,1,Best Company in field of Banking / Financial Services / Broking,9426204708,StyleSpaFurnitureLtd.gmail.com,StyleSpaFurnitureLtd.com
5781,SourceFuse Technologies,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are SourceFuse Technologies,5,Best Company in field of IT-Software / Software Services,6051820483,SourceFuseTechnologies.gmail.com,SourceFuseTechnologies.com
5782,Drishtee Development & Communication Limited,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Drishtee Development & Communication Limited,2,Best Company in field of IT-Software / Software Services,9442531951,DrishteeDevelopment&CommunicationLimited.gmail.com,DrishteeDevelopment&CommunicationLimited.com
5783,S3 Infotech Private Limited,Noida,IT-Software / Software Services,we are S3 Infotech Private Limited,3,Best Company in field of IT-Software / Software Services,1644751674,S3InfotechPrivateLimited.gmail.com,S3InfotechPrivateLimited.com
5784,Jaypee Residency Manor,Noida,Construction / Engineering / Cement / Metals,we are Jaypee Residency Manor,5,Best Company in field of Construction / Engineering / Cement / Metals,5731528921,JaypeeResidencyManor.gmail.com,JaypeeResidencyManor.com
5785,quest venture coordinators pvt. ltd.,"Delhi , Delhi/NCR",BPO / Call Centre / ITES,we are quest venture coordinators pvt. ltd.,4,Best Company in field of BPO / Call Centre / ITES,8300015978,questventurecoordinatorspvt.ltd..gmail.com,questventurecoordinatorspvt.ltd..com
5786,Taazaa Tech Pvt. Ltd.,"Noida , Noida",IT-Software / Software Services,we are Taazaa Tech Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,3407376790,TaazaaTechPvt.Ltd..gmail.com,TaazaaTechPvt.Ltd..com
5787,"Unify Square, Inc.",Gurgaon,IT-Software / Software Services,"we are Unify Square, Inc.",1,Best Company in field of IT-Software / Software Services,5571409487,"UnifySquare,Inc..gmail.com","UnifySquare,Inc..com"
5788,Sparsh Compusoft,"Delhi , Delhi",IT-Software / Software Services,we are Sparsh Compusoft,3,Best Company in field of IT-Software / Software Services,1635571373,SparshCompusoft.gmail.com,SparshCompusoft.com
5789,Four Fountains,"Bengaluru/Bangalore , Bengaluru / Bangalore , Delhi , Gurgaon , Mumbai , Pune",Medical / Healthcare / Hospitals,we are Four Fountains,2,Best Company in field of Medical / Healthcare / Hospitals,2855479858,FourFountains.gmail.com,FourFountains.com
5790,RnA Web and Software Solutions,"Delhi , Delhi , Delhi/NCR , Gurgaon , Rewari , Rohtak",IT-Software / Software Services,we are RnA Web and Software Solutions,3,Best Company in field of IT-Software / Software Services,3041070584,RnAWebandSoftwareSolutions.gmail.com,RnAWebandSoftwareSolutions.com
5791,HEALTHKART.COM,Gurgaon,IT-Software / Software Services,we are HEALTHKART.COM,2,Best Company in field of IT-Software / Software Services,4306127244,HEALTHKART.COM.gmail.com,HEALTHKART.COM.com
5792,INOX DECOR PVT. LTD.,"Delhi , Delhi",Architecture / Interior Design,we are INOX DECOR PVT. LTD.,5,Best Company in field of Architecture / Interior Design,5336315325,INOXDECORPVT.LTD..gmail.com,INOXDECORPVT.LTD..com
5793,TGS Websoft Pvt. Ltd,"Delhi , Delhi",IT-Software / Software Services,we are TGS Websoft Pvt. Ltd,3,Best Company in field of IT-Software / Software Services,3401402575,TGSWebsoftPvt.Ltd.gmail.com,TGSWebsoftPvt.Ltd.com
5794,De Core Science & Technologies Ltd,"Noida , Noida/Greater Noida",Other,we are De Core Science & Technologies Ltd,4,Best Company in field of Other,9143883226,DeCoreScience&TechnologiesLtd.gmail.com,DeCoreScience&TechnologiesLtd.com
5795,Remaxys Infotech Pvt. Ltd.,"Noida , Noida/Greater Noida",IT-Software / Software Services,we are Remaxys Infotech Pvt. Ltd.,4,Best Company in field of IT-Software / Software Services,3837187576,RemaxysInfotechPvt.Ltd..gmail.com,RemaxysInfotechPvt.Ltd..com
5796,Adidas Group,"Gurgaon , gurgaon",Wellness / Fitness / Sports,we are Adidas Group,1,Best Company in field of Wellness / Fitness / Sports,9245261657,AdidasGroup.gmail.com,AdidasGroup.com
5797,Cybernician,Delhi,IT-Software / Software Services,we are Cybernician,4,Best Company in field of IT-Software / Software Services,1448898983,Cybernician.gmail.com,Cybernician.com
5798,IDE Technologies,"Noida , Noida/Greater Noida",Construction / Engineering / Cement / Metals,we are IDE Technologies,4,Best Company in field of Construction / Engineering / Cement / Metals,4598726914,IDETechnologies.gmail.com,IDETechnologies.com
5799,Pinnacle Teleservices Pvt Ltd,"Gurgaon , Pune , Ahmedabad , Ahmedabad , Gurgaon , Pune",IT-Software / Software Services,we are Pinnacle Teleservices Pvt Ltd,5,Best Company in field of IT-Software / Software Services,2069467191,PinnacleTeleservicesPvtLtd.gmail.com,PinnacleTeleservicesPvtLtd.com
5800,Genio Technologies Pvt Ltd,"Ghaziabad , Ghaziabad",IT-Software / Software Services,we are Genio Technologies Pvt Ltd,4,Best Company in field of IT-Software / Software Services,5911220404,GenioTechnologiesPvtLtd.gmail.com,GenioTechnologiesPvtLtd.com
5801,Customer First Concepts Pvt Ltd,Delhi,Accounting / Finance,we are Customer First Concepts Pvt Ltd,4,Best Company in field of Accounting / Finance,4356381947,CustomerFirstConceptsPvtLtd.gmail.com,CustomerFirstConceptsPvtLtd.com
5802,Vin Industries,"Bengaluru/Bangalore , Bengaluru / Bangalore , Delhi",Automobile / Auto Anciliary / Auto Components,we are Vin Industries,1,Best Company in field of Automobile / Auto Anciliary / Auto Components,3798878894,VinIndustries.gmail.com,VinIndustries.com
5803,Intellinet Systems Private Limited,"Gurgaon , Gurgaon",IT-Software / Software Services,we are Intellinet Systems Private Limited,2,Best Company in field of IT-Software / Software Services,3688763848,IntellinetSystemsPrivateLimited.gmail.com,IntellinetSystemsPrivateLimited.com
5804,i3 Software (P) ltd,"Noida , noida",IT-Software / Software Services,we are i3 Software (P) ltd,4,Best Company in field of IT-Software / Software Services,6768960010,i3Software(P)ltd.gmail.com,i3Software(P)ltd.com
5805,OMLogic Consulting,Delhi,IT-Software / Software Services,we are OMLogic Consulting,4,Best Company in field of IT-Software / Software Services,7151621658,OMLogicConsulting.gmail.com,OMLogicConsulting.com
5806,Blue Rose Technologies Pvt. Ltd,"Noida , Bengaluru / Bangalore , Hyderabad/Secunderabad , Noida/Greater Noida , Pune",IT-Software / Software Services,we are Blue Rose Technologies Pvt. Ltd,3,Best Company in field of IT-Software / Software Services,1476716975,BlueRoseTechnologiesPvt.Ltd.gmail.com,BlueRoseTechnologiesPvt.Ltd.com
5807,OCEAN WEBSOFT PVT. LTD,Noida,IT-Software / Software Services,we are OCEAN WEBSOFT PVT. LTD,4,Best Company in field of IT-Software / Software Services,9323526423,OCEANWEBSOFTPVT.LTD.gmail.com,OCEANWEBSOFTPVT.LTD.com
5808,India Infrastructure Publishing Pvt. Ltd.,"Delhi , Delhi",IT-Software / Software Services,we are India Infrastructure Publishing Pvt. Ltd.,2,Best Company in field of IT-Software / Software Services,5673586651,IndiaInfrastructurePublishingPvt.Ltd..gmail.com,IndiaInfrastructurePublishingPvt.Ltd..com
