exp_id,company,start_year,years,role,user_id
1776,Sydata Consulting India Pvt Ltd,2000,2002,gerente de operações,1778
1777,Waays and Solution,2007,2010,chartered accountant,463
1777,Waays and Solution,2007,2010,chartered accountant,1785
1778,Tagit India Pvt Ltd,2005,2010,senior technical support engineer,719
1778,Tagit India Pvt Ltd,2005,2010,senior technical support engineer,1359
1778,Tagit India Pvt Ltd,2005,2010,senior technical support engineer,1395
1779,Vinamrata's Make-up Garden,2006,2011,admin executive,342
1779,Vinamrata's Make-up Garden,2006,2011,admin executive,1644
1780,Webfosys Networks Pvt Ltd,2000,2001,project architect,163
1780,Webfosys Networks Pvt Ltd,2000,2001,project architect,1629
1780,Webfosys Networks Pvt Ltd,2000,2001,project architect,1631
1781,"Abhiksha Corporate Solutions Pvt Ltd,",2000,2002,aux administrativo,646
1781,"Abhiksha Corporate Solutions Pvt Ltd,",2000,2002,aux administrativo,1617
1782,CareerMate,2003,2007,emergency room rn,699
1783,Onboard HRServices LLP,2002,2005,hotline,379
1783,Onboard HRServices LLP,2002,2005,hotline,614
1783,Onboard HRServices LLP,2002,2005,hotline,752
1784,Map My Talent,2000,2001,health care assistant,297
1784,Map My Talent,2000,2001,health care assistant,1378
1785,Delhi Infratech Limited,2004,2008,campaign manager,721
1785,Delhi Infratech Limited,2004,2008,campaign manager,1330
1785,Delhi Infratech Limited,2004,2008,campaign manager,1595
1786,Team Player HR Solutions,2007,2009,mice,1903
1787,Renault Nissan Technology Business Centre India Pvt Ltd,2002,2005,sports writer,1914
1788,Head source Solutions,2003,2005,food service,1239
1788,Head source Solutions,2003,2005,food service,1514
1788,Head source Solutions,2003,2005,food service,1930
1789,Rebaca Technologies Pvt. ltd.,2005,2008,medical secretary,1782
1790,Xilinx India Technology Services Pvt. Ltd.,2002,2006,product development manager,494
1790,Xilinx India Technology Services Pvt. Ltd.,2002,2006,product development manager,1469
1792,MYK Schomburg,2010,2015,surgeon,402
1792,MYK Schomburg,2010,2015,surgeon,1001
1793,Live connections,2000,2005,regional coordinator,939
1793,Live connections,2000,2005,regional coordinator,1817
1793,Live connections,2000,2005,regional coordinator,1997
1794,SimplySane Consumer Solutions,2001,2003,usher,132
1794,SimplySane Consumer Solutions,2001,2003,usher,165
1794,SimplySane Consumer Solutions,2001,2003,usher,257
1794,SimplySane Consumer Solutions,2001,2003,usher,287
1794,SimplySane Consumer Solutions,2001,2003,usher,541
1794,SimplySane Consumer Solutions,2001,2003,usher,1352
1796,Sharanya Narayani International School,2005,2010,vp sales,78
1796,Sharanya Narayani International School,2005,2010,vp sales,354
1796,Sharanya Narayani International School,2005,2010,vp sales,1021
1797,Ample Technologies Pvt Ltd,2000,2005,quality assurance coordinator,1076
1798,Linkwell Telesystems Pvt. Ltd,2001,2003,chef d'équipe,39
1798,Linkwell Telesystems Pvt. Ltd,2001,2003,chef d'équipe,470
1799,AMETEK Inc,2005,2008,channel account manager,121
1799,AMETEK Inc,2005,2008,channel account manager,596
1799,AMETEK Inc,2005,2008,channel account manager,1737
1800,Achievers Spot,2005,2008,writer,1682
1802,Park Controls & Communications Ltd,2005,2008,portfolio analyst,1195
1802,Park Controls & Communications Ltd,2005,2008,portfolio analyst,1396
1803,Edwise International Overseas Education Consultant,2004,2009,esl instructor,114
1803,Edwise International Overseas Education Consultant,2004,2009,esl instructor,306
1804,InfoPro India Pvt Ltd,2010,2013,gestor de área,272
1804,InfoPro India Pvt Ltd,2010,2013,gestor de área,289
1804,InfoPro India Pvt Ltd,2010,2013,gestor de área,1833
1805,TransTech LogicSoft Pvt Ltd.,2000,2000,vp marketing,1028
1806,ISkills Solutions,2006,2011,mediator,1507
1807,Portescap (Danaher),2001,2004,make-up artist,252
1807,Portescap (Danaher),2001,2004,make-up artist,266
1807,Portescap (Danaher),2001,2004,make-up artist,722
1807,Portescap (Danaher),2001,2004,make-up artist,1072
1808,REMI ELEKTROTECHNIK LIMITED,2002,2003,sap human resources,161
1808,REMI ELEKTROTECHNIK LIMITED,2002,2003,sap human resources,431
1809,Axisvation Technologies Pvt. Ltd.,2002,2007,graphic and web designer,406
1809,Axisvation Technologies Pvt. Ltd.,2002,2007,graphic and web designer,1676
1809,Axisvation Technologies Pvt. Ltd.,2002,2007,graphic and web designer,1904
1810,AES Cybernetics Pvt. Ltd,2002,2007,marketing manager,631
1810,AES Cybernetics Pvt. Ltd,2002,2007,marketing manager,1456
1811,Votary Softech Solutions Pvt. Ltd.,2004,2009,karyawan,135
1811,Votary Softech Solutions Pvt. Ltd.,2004,2009,karyawan,227
1811,Votary Softech Solutions Pvt. Ltd.,2004,2009,karyawan,423
1811,Votary Softech Solutions Pvt. Ltd.,2004,2009,karyawan,729
1812,SnapShopr - Startup,2003,2008,senior,611
1812,SnapShopr - Startup,2003,2008,senior,687
1812,SnapShopr - Startup,2003,2008,senior,775
1812,SnapShopr - Startup,2003,2008,senior,1172
1813,Aster HR Solutions Private Limited,2003,2004,family physician,104
1813,Aster HR Solutions Private Limited,2003,2004,family physician,1291
1813,Aster HR Solutions Private Limited,2003,2004,family physician,1721
1813,Aster HR Solutions Private Limited,2003,2004,family physician,1905
1814,confidential,2000,2002,manufacturing supervisor,645
1814,confidential,2000,2002,manufacturing supervisor,952
1814,confidential,2000,2002,manufacturing supervisor,1596
1815,Kaya Limited,2003,2004,department supervisor,11
1815,Kaya Limited,2003,2004,department supervisor,1174
1815,Kaya Limited,2003,2004,department supervisor,1419
1815,Kaya Limited,2003,2004,department supervisor,1850
1816,SA Technologies,2001,2003,advertising consultant,1213
1816,SA Technologies,2001,2003,advertising consultant,1224
1816,SA Technologies,2001,2003,advertising consultant,1292
1817,Mildly Classic Technologies Pvt Ltd,2003,2006,executive assistant,172
1817,Mildly Classic Technologies Pvt Ltd,2003,2006,executive assistant,856
1818,Montage Innovations Pvt Ltd,2003,2006,manager accounts,527
1818,Montage Innovations Pvt Ltd,2003,2006,manager accounts,1868
1819,TalPro,2005,2010,electrical technician,520
1819,TalPro,2005,2010,electrical technician,586
1819,TalPro,2005,2010,electrical technician,1691
1820,TechAlliance IT Services Pvt. Ltd.,2003,2005,practicante,1165
1821,Gyan Web Solutions Pvt Ltd.,2005,2008,wissenschaftlicher mitarbeiter,1791
1822,Hanna Equipments (India) Pvt. Ltd.,2005,2008,president and founder,371
1822,Hanna Equipments (India) Pvt. Ltd.,2005,2008,president and founder,1071
1822,Hanna Equipments (India) Pvt. Ltd.,2005,2008,president and founder,1511
1822,Hanna Equipments (India) Pvt. Ltd.,2005,2008,president and founder,1979
1823,CloudGen Sys P ltd,2010,2015,senior marketing manager,249
1823,CloudGen Sys P ltd,2010,2015,senior marketing manager,658
1823,CloudGen Sys P ltd,2010,2015,senior marketing manager,1148
1823,CloudGen Sys P ltd,2010,2015,senior marketing manager,1195
1824,Sj Online Solutions,2002,2004,field officer,40
1824,Sj Online Solutions,2002,2004,field officer,215
1824,Sj Online Solutions,2002,2004,field officer,1976
1826,"webappclouds, llc",2001,2005,senior research fellow,21
1826,"webappclouds, llc",2001,2005,senior research fellow,1357
1826,"webappclouds, llc",2001,2005,senior research fellow,1783
1827,SVN System Technologies,2001,2004,third grade teacher,1380
1827,SVN System Technologies,2001,2004,third grade teacher,1405
1828,Antrors HR Solutions,2000,2002,deputy general manager,1254
1828,Antrors HR Solutions,2000,2002,deputy general manager,1309
1828,Antrors HR Solutions,2000,2002,deputy general manager,1612
1828,Antrors HR Solutions,2000,2002,deputy general manager,1818
1829,HR Ace,2008,2013,java developer,614
1829,HR Ace,2008,2013,java developer,871
1829,HR Ace,2008,2013,java developer,1966
1831,Songdew Media Pvt. Ltd.,2002,2005,marketing officer,420
1832,MTech India Pvt. Limited,2002,2006,sr sales executive,456
1832,MTech India Pvt. Limited,2002,2006,sr sales executive,1710
1833,Markit India Services Private Limited,2008,2010,systems analyst,223
1834,SUPERIOR TALENT INDIA PRIVATE LIMITED,2006,2009,telecommunications executive,68
1834,SUPERIOR TALENT INDIA PRIVATE LIMITED,2006,2009,telecommunications executive,524
1835,CIEL HR Services Pvt Ltd,2003,2005,fotograf,1896
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,765
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,935
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,965
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,1692
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,1770
1836,City Innovates Pvt Ltd.,2005,2010,it specialist,1862
1837,TING,2003,2005,analista de recursos humanos,684
1837,TING,2003,2005,analista de recursos humanos,982
1838,Wysetek Systems Technologists Pvt. Ltd.,2000,2005,electronics engineer,277
1838,Wysetek Systems Technologists Pvt. Ltd.,2000,2005,electronics engineer,1420
1838,Wysetek Systems Technologists Pvt. Ltd.,2000,2005,electronics engineer,1970
1840,MRSS,2004,2009,verkäufer,710
1840,MRSS,2004,2009,verkäufer,1826
1840,MRSS,2004,2009,verkäufer,1981
1842,JPMorgan Chase,2004,2006,internship trainee,1450
1842,JPMorgan Chase,2004,2006,internship trainee,1486
1843,Jobline Consultants India Pvt. Ltd.,2001,2006,electrician,1045
1844,Headhuntersinc Consultancy Private Limited,2010,2015,finance supervisor,916
1845,R Systems International Ltd.,2007,2012,bank officer,1497
1846,client of rivieraconsultants,2000,2001,packaging engineer,592
1846,client of rivieraconsultants,2000,2001,packaging engineer,973
1846,client of rivieraconsultants,2000,2001,packaging engineer,1879
1847,TeamTeknik,2004,2008,diretor técnico,948
1847,TeamTeknik,2004,2008,diretor técnico,1163
1848,AffiLeads.in,2005,2010,professor,102
1848,AffiLeads.in,2005,2010,professor,112
1848,AffiLeads.in,2005,2010,professor,1098
1849,Brunel India Pvt Ltd,2000,2005,finance intern,82
1850,London School of International Business,2006,2008,técnico comercial,952
1850,London School of International Business,2006,2008,técnico comercial,1792
1852,Flexsin Technologies Pvt Ltd,2006,2011,phd student,1743
1854,Vertigo India Food and Beverages,2001,2003,clinical social worker,1220
1856,Venus Placements,2002,2006,student research assistant,128
1856,Venus Placements,2002,2006,student research assistant,370
1857,Mindpool Technologies Pvt Ltd.,2001,2004,it system administrator,197
1857,Mindpool Technologies Pvt Ltd.,2001,2004,it system administrator,951
1857,Mindpool Technologies Pvt Ltd.,2001,2004,it system administrator,1607
1857,Mindpool Technologies Pvt Ltd.,2001,2004,it system administrator,1680
1858,Ammos Software Technologies Pvt. Ltd.,2005,2008,assembly,144
1859,Sirez Ltd.,2003,2008,customer relationship manager,101
1859,Sirez Ltd.,2003,2008,customer relationship manager,355
1859,Sirez Ltd.,2003,2008,customer relationship manager,1246
1859,Sirez Ltd.,2003,2008,customer relationship manager,1914
1860,IT LABS,2004,2006,chef d'entreprise,1557
1861,Global BPO,2002,2007,chief financial officer,764
1861,Global BPO,2002,2007,chief financial officer,782
1861,Global BPO,2002,2007,chief financial officer,1565
1861,Global BPO,2002,2007,chief financial officer,1813
1862,MICKEY MEHTA 360,2003,2005,athlete,897
1862,MICKEY MEHTA 360,2003,2005,athlete,1581
1862,MICKEY MEHTA 360,2003,2005,athlete,1843
1863,OpenLX TECHNOLOGIES PVT. LTD.,2010,2015,chief human resources officer,696
1863,OpenLX TECHNOLOGIES PVT. LTD.,2010,2015,chief human resources officer,1468
1863,OpenLX TECHNOLOGIES PVT. LTD.,2010,2015,chief human resources officer,1943
1864,360 Degree Engineering & Consulting Services Limited,2004,2007,research and development,18
1864,360 Degree Engineering & Consulting Services Limited,2004,2007,research and development,182
1864,360 Degree Engineering & Consulting Services Limited,2004,2007,research and development,1240
1864,360 Degree Engineering & Consulting Services Limited,2004,2007,research and development,1713
1864,360 Degree Engineering & Consulting Services Limited,2004,2007,research and development,1736
1865,Aqua Excel,2001,2006,srengineer,292
1865,Aqua Excel,2001,2006,srengineer,885
1865,Aqua Excel,2001,2006,srengineer,1970
1866,Alpharithm Technologies Private Limited,2002,2005,asesora comercial,1946
1867,TopYaps.com,2002,2007,claims representative,121
1867,TopYaps.com,2002,2007,claims representative,492
1867,TopYaps.com,2002,2007,claims representative,886
1867,TopYaps.com,2002,2007,claims representative,1482
1868,Prowareness Software Services Private Limited,2005,2010,senior human resources manager,98
1868,Prowareness Software Services Private Limited,2005,2010,senior human resources manager,1228
1869,Subhashini Software Solutions Inc,2003,2005,postdoctoral fellow,39
1869,Subhashini Software Solutions Inc,2003,2005,postdoctoral fellow,1779
1869,Subhashini Software Solutions Inc,2003,2005,postdoctoral fellow,1857
1870,GGK Technologies,2002,2006,engineer,91
1870,GGK Technologies,2002,2006,engineer,1152
1870,GGK Technologies,2002,2006,engineer,1851
1871,OMLogic Consulting,2006,2010,autonoma,665
1871,OMLogic Consulting,2006,2010,autonoma,1133
1871,OMLogic Consulting,2006,2010,autonoma,1197
1871,OMLogic Consulting,2006,2010,autonoma,1609
1872,HiTech Placements,2002,2007,lawyer,792
1873,Corporate Stalwarts,2003,2005,estoquista,1888
1874,Master's Software Group.,2009,2014,strategic account executive,1193
1875,Mistral Solutions Pvt. Ltd,2007,2010,nenhum,175
1875,Mistral Solutions Pvt. Ltd,2007,2010,nenhum,679
1875,Mistral Solutions Pvt. Ltd,2007,2010,nenhum,963
1876,Varite,2000,2002,nursing student,305
1876,Varite,2000,2002,nursing student,321
1876,Varite,2000,2002,nursing student,399
1876,Varite,2000,2002,nursing student,1051
1877,eSSecom Pvt. Ltd,2000,2003,front office coordinator,576
1877,eSSecom Pvt. Ltd,2000,2003,front office coordinator,1042
1879,ESQ Management Solutions Inc.,2003,2006,cameriera,391
1879,ESQ Management Solutions Inc.,2003,2006,cameriera,1864
1880,Bikanervala boutique,2002,2004,senior clerk,738
1880,Bikanervala boutique,2002,2004,senior clerk,789
1881,"KnoahSoft, Inc.",2000,2004,mechanical design engineer,181
1881,"KnoahSoft, Inc.",2000,2004,mechanical design engineer,188
1881,"KnoahSoft, Inc.",2000,2004,mechanical design engineer,340
1881,"KnoahSoft, Inc.",2000,2004,mechanical design engineer,1260
1881,"KnoahSoft, Inc.",2000,2004,mechanical design engineer,1847
1882,BigTree Entertainment,2007,2010,geschäftsführer,204
1882,BigTree Entertainment,2007,2010,geschäftsführer,1245
1882,BigTree Entertainment,2007,2010,geschäftsführer,1783
1885,Stalinds,2007,2012,guidance counselor,653
1885,Stalinds,2007,2012,guidance counselor,1141
1886,Focus Edu Care Inc,2008,2013,senior sales,713
1886,Focus Edu Care Inc,2008,2013,senior sales,1209
1886,Focus Edu Care Inc,2008,2013,senior sales,1997
1887,Digite Infotech Pvt Ltd.,2002,2007,technology manager,698
1887,Digite Infotech Pvt Ltd.,2002,2007,technology manager,984
1888,celmax kbs powercare tehnologies private Limited,2005,2007,heavy equipment operator,49
1888,celmax kbs powercare tehnologies private Limited,2005,2007,heavy equipment operator,357
1888,celmax kbs powercare tehnologies private Limited,2005,2007,heavy equipment operator,1809
1888,celmax kbs powercare tehnologies private Limited,2005,2007,heavy equipment operator,1885
1889,NISOS TECHNOLOGIES,2006,2011,exercise physiologist,1180
1890,Incisive Research Pvt Ltd.,2003,2005,project specialist,1758
1891,AERONUBE TECHNOLOGY PRIVATE LIMITED,2007,2012,various roles,1261
1891,AERONUBE TECHNOLOGY PRIVATE LIMITED,2007,2012,various roles,1362
1892,Alivenow,2005,2007,client manager,727
1892,Alivenow,2005,2007,client manager,1129
1894,Cylsys Software Solutions Pvt. Ltd.,2002,2004,coordenador de,216
1894,Cylsys Software Solutions Pvt. Ltd.,2002,2004,coordenador de,941
1894,Cylsys Software Solutions Pvt. Ltd.,2002,2004,coordenador de,1084
1894,Cylsys Software Solutions Pvt. Ltd.,2002,2004,coordenador de,1328
1895,Reliason Solutions Ltd,2004,2009,militar,251
1895,Reliason Solutions Ltd,2004,2009,militar,513
1895,Reliason Solutions Ltd,2004,2009,militar,575
1897,Resource360,2003,2005,system administrator,1273
1897,Resource360,2003,2005,system administrator,1327
1897,Resource360,2003,2005,system administrator,1854
1898,Motivity Labs (P) Ltd.,2000,2004,medical director,1241
1898,Motivity Labs (P) Ltd.,2000,2004,medical director,1351
1901,"Solix Technologies, Inc.",2008,2013,supply chain intern,3
1901,"Solix Technologies, Inc.",2008,2013,supply chain intern,1066
1901,"Solix Technologies, Inc.",2008,2013,supply chain intern,1450
1902,HR Dawn,2001,2005,exploration,235
1902,HR Dawn,2001,2005,exploration,946
1902,HR Dawn,2001,2005,exploration,1668
1903,ARV Holidays Pvt Ltd,2001,2003,customer service supervisor,1324
1904,Resource Weaver,2018,2020,pedagoga,1484
